Country or Area,Year,co2,hfc,methane,total_ghg,Decade,Year_Group,co2_proportion,methane_proportion,hfc_proportion,co2_yoy_change,co2_yoy_abs_change,methane_yoy_change,methane_yoy_abs_change,hfc_yoy_change,hfc_yoy_abs_change,total_ghg_yoy_change,total_ghg_yoy_abs_change,co2_cumulative,methane_cumulative,hfc_cumulative,total_ghg_cumulative,Emission_Category,Region,co2_ma3,co2_ma5,methane_ma3,methane_ma5,hfc_ma3,hfc_ma5,total_ghg_ma3,total_ghg_ma5
Croatia,2018,17724.1517863315,1356.03481042867,4103.61364575574,24600.986811995,2010,2010s,0.7204650740957074,0.16680687149325618,0.055121155130553205,-5.440906463659689,-1019.8432367594032,-3.9604618683047987,-169.22411001169985,10.334752020370574,127.01604200082988,-4.310969097431294,-1108.3202840753002,575773.9004425623,119724.74405743179,10347.869268276247,766521.9513584342,High,Other,18192.387068813667,18016.68636742942,4220.2548964431335,4218.774500958554,1222.88177601341,1094.1918977011164,25048.079407337234,24782.494227984378
Croatia,2019,17857.445503055,1470.23062961122,4049.49762573895,24799.3850119497,2010,2010s,0.7200761427934728,0.1632902438422437,0.059284963272386894,0.7520456737811099,133.29371672350317,-1.3187406195698137,-54.11602001679057,8.421304401946017,114.19581918254994,0.8064643970215224,198.39819995469952,593631.3459456173,123774.24168317074,11818.099897887467,791321.3363703839,High,Other,18108.5307708258,18051.862204333484,4141.983009087377,4195.227739962507,1351.7614028225767,1217.398774915066,25036.559640004998,24910.9342777218
Croatia,2020,16870.5283712592,1574.63166625324,4001.92922146943,23906.8178485708,2020,2020s,0.7056785423354767,0.16739698469358077,0.06586538100667273,-5.526642271577775,-986.9171317958026,-1.1746742106272912,-47.56840426951976,7.100997254398611,104.40103664202002,-3.5991503940473124,-892.5671633788988,610501.8743168765,127776.17090464017,13392.731564140708,815228.1542189546,High,Other,17484.0418868819,17861.027016151038,4051.6801643213735,4142.438307307556,1466.96570209771,1342.7015247809381,24435.7298908385,24770.08821650644
Croatia,2021,17410.6267159848,1699.28404317094,3887.15610467487,24446.4182317312,2020,2020s,0.7121954042897779,0.15900718329482647,0.06951055271423308,3.201431116085951,540.0983447256003,-2.86794469474444,-114.77311679455988,7.916287954141321,124.65237691770017,2.2570983163811453,539.6003831603994,627912.5010328613,131663.32700931505,15092.015607311647,839674.5724506858,High,Other,17379.533530099667,17721.34947994428,3979.52765062775,4063.0068706812863,1581.3821130118001,1465.839983578382,24384.207030750567,24692.5830000634
Cyprus,1990,4644.86054344449,0.0,776.447324020094,5571.72781168549,1990,1990s,0.8336481429876927,0.13935485548875237,0.0,,,,,,,,,4644.86054344449,776.447324020094,0.0,5571.72781168549,Medium,Other,4644.86054344449,4644.86054344449,776.447324020094,776.447324020094,0.0,0.0,5571.72781168549,5571.72781168549
Cyprus,1991,5133.20507168247,0.0,791.347981011437,6076.34944153024,1990,1990s,0.844784376059476,0.13023411320007092,0.0,10.513653180119764,488.34452823797983,1.9190815050007748,14.900656991342998,,0.0,9.056824864746904,504.6216298447498,9778.06561512696,1567.795305031531,0.0,11648.077253215732,Medium,Other,4889.03280756348,4889.03280756348,783.8976525157655,783.8976525157655,0.0,0.0,5824.038626607866,5824.038626607866
Cyprus,1992,5505.65586361504,23.0432955914193,816.304329965439,6513.67456447651,1990,1990s,0.8452457685929107,0.12532163249562708,0.003537679901462999,7.2557161993626496,372.4507919325706,3.153650423433807,24.95634895400201,inf,23.0432955914193,7.197168746702887,437.3251229462694,15283.721478742,2384.09963499697,23.0432955914193,18161.75181769224,Medium,Other,5094.573826247333,5094.573826247333,794.6998783323234,794.6998783323234,7.6810985304731005,7.6810985304731005,6053.917272564079,6053.917272564079
Cyprus,1993,5749.29995864898,24.618956396142,847.165667795858,6800.58392392536,1990,1990s,0.8454126914634752,0.12457248925572646,0.0036201238998800137,4.425341886042999,243.64409503393927,3.7806167010930425,30.86133783041896,6.837827508099292,1.5756608047226983,4.404723579737335,286.9093594488504,21033.02143739098,3231.265302792828,47.662251987561305,24962.3357416176,Medium,Other,5462.720297982163,5258.255359347745,818.2726595909113,807.816325698207,15.887417329187102,11.915562996890326,6463.535976644037,6240.5839354044
Cyprus,1994,5991.49267633179,26.2749430913806,861.384248328841,7057.36649007575,1990,1990s,0.8489700350346239,0.12205462895261873,0.0037230520943370444,4.212560127750287,242.19271768281033,1.6783707217475685,14.218580532982969,6.726469914452204,1.6559866952385995,3.7758899680216507,256.78256615039027,27024.51411372277,4092.649551121669,73.9371950789419,32019.70223169335,Medium,Other,5748.816166198604,5404.902822744554,841.618082030046,818.5299102243338,24.645731692980632,14.78743901578838,6790.54165949254,6403.94044633867
Cyprus,1995,5861.93312399187,28.4924401894214,887.562309030471,6972.18305491878,1990,1990s,0.8407600715325965,0.12730048853268533,0.0040865880836735025,-2.1623919002975556,-129.55955233991972,3.0390688885265416,26.178060701630102,8.439588585705614,2.217497098040802,-1.2070144759629198,-85.18343515697052,32886.44723771464,4980.21186015214,102.4296352683633,38991.88528661213,Medium,Other,5867.57525299088,5648.317338854029,865.37074171839,840.7529072264091,26.462113225648,20.48592705367266,6943.377822973297,6684.031494985329
Cyprus,1996,6211.88783128855,33.5958149509823,909.383257208261,7345.02810248227,1990,1990s,0.845726897789435,0.12380936390167559,0.004573953221449012,5.969953936601158,349.95470729667977,2.4585257796296167,21.82094817779,17.911329207442428,5.1033747615609,5.34760841226698,372.84504756348997,39098.33506900319,5889.595117360401,136.0254502193456,46336.9133890944,Medium,Other,6021.771210537404,5864.053890775246,886.109938189191,864.359962465774,29.45439941059477,27.20509004386912,7124.8592158256,6937.767227175735
Cyprus,1997,6298.29064414138,38.6481174421133,914.779073627738,7439.0328332959,1990,1990s,0.8466545027132097,0.1229701621336225,0.005195314808819048,1.3909268035657174,86.40281285282981,0.5933489952345994,5.395816419476887,15.03848767622551,5.052302491131002,1.27984167660109,94.00473081362998,45396.62571314457,6804.374190988139,174.6735676614589,53775.9462223903,Medium,Other,6124.037199807266,6022.5808468805135,903.9082132888234,884.0549111982339,33.578790860839,30.32605441400792,7252.081330232316,7122.838880939611
Cyprus,1998,6592.48800837115,47.3813618769702,917.447647262224,7754.8964617012,1990,1990s,0.8501065154034241,0.11830559592809348,0.0061098638919256576,4.671066815619729,294.19736422976985,0.29171782689598746,2.6685736344860516,22.59681716176072,8.7332444348569,4.246030841422632,315.8636284053,51989.11372151572,7721.821838250363,222.05492953842912,61530.8426840915,Medium,Other,6367.55549460036,6191.218456824948,913.8699926994077,898.1113070915069,39.875098090021936,34.87853551017356,7512.985799159789,7313.701388494779
Cyprus,1999,6858.74592240267,54.2932211473449,919.570421011346,8032.28947093613,1990,1990s,0.8538967559897106,0.11448422325150265,0.006759370580928186,4.038807711040593,266.25791403152016,0.23137818876712846,2.1227737491219614,14.587717609979078,6.911859270374698,3.5770046783329734,277.3930092349301,58847.85964391839,8641.39225926171,276.348150685774,69563.13215502763,Medium,Other,6583.174858305066,6364.669106039124,917.2657139671027,909.7485416280081,46.77423348880947,40.48219112136642,7742.072921977743,7508.685984666855
Cyprus,2000,7104.59702326204,62.436007034613,938.336465320068,8306.44317319378,2000,2000s,0.8553115786296728,0.11296489312636601,0.007516575474338279,3.584490570737553,245.8511008593705,2.0407403152531867,18.76604430872203,14.997794780253715,8.142785887268097,3.4131451966421533,274.15370225765037,65952.45666718044,9579.728724581777,338.784157720387,77869.57532822141,Medium,Other,6851.9436513452865,6613.201885893158,925.1181778645459,919.9033728859274,54.7035300196427,47.27090449040474,8031.209701943703,7775.538008321857
Cyprus,2001,6978.50030024507,70.908083156346,975.92292375296,8247.74741894943,2000,2000s,0.8461098462122847,0.11832599547250318,0.008597266569225034,-1.774861017508822,-126.09672301696992,4.00564827458465,37.58645843289196,13.569215143813217,8.472076121732997,-0.7066292156644227,-58.69575424435061,72930.9569674255,10555.651648334737,409.69224087673297,86117.32274717084,Medium,Other,6980.614415303259,6766.524379684462,944.6099366947914,933.2113061948672,62.5457704461013,54.73335813147749,8195.49335435978,7956.081871615288
Cyprus,2002,7169.42593847481,80.2776918306652,1003.66051834994,8482.31259085294,2000,2000s,0.845220670858805,0.11832392494380083,0.00946412796873746,2.735912158992604,190.9256382297399,2.8421911118056142,27.737594596980102,13.213738486852144,9.36960867431921,2.8439907284816934,234.56517190351042,80100.3829059003,11559.312166684676,489.9699327073982,94599.63533802379,Medium,Other,7084.174420660641,6940.751438551149,972.6399691409894,950.9875951393076,71.20726067387473,63.05927300918786,8345.501060998717,8164.737823126697
Cyprus,2003,7559.64815554257,91.9978878681004,994.648751944308,8874.12355849413,2000,2000s,0.8518754675560753,0.11208416756742703,0.010366982977157435,5.442865585285261,390.22221706775963,-0.8978898981149341,-9.011766405632102,14.59956778796947,11.720196037435201,4.619152659661552,391.81096764118956,87660.03106144287,12553.960918628985,581.9678205754986,103473.75889651792,Medium,Other,7235.858131420817,7134.183467985432,991.4107313490694,966.4278160757243,81.06122095170387,71.9825782074139,8534.727856098834,8388.583242485282
Cyprus,2004,7788.7302524173,107.153253138078,984.948386425321,9077.63114604947,2000,2000s,0.8580135199486385,0.10850279886663654,0.011804098603930436,3.03032749886345,229.08209687473027,-0.9752553853835333,-9.700365518986928,16.473601319745732,15.155365269977594,2.293269709553991,203.50758755534116,95448.76131386017,13538.909305054305,689.1210737135766,112551.39004256738,Medium,Other,7505.934782144894,7320.180333988358,994.419218906523,979.5034091585194,93.14294427894788,82.55458460556052,8811.35576513218,8597.65157750795
Cyprus,2005,7957.32153787739,121.800897542198,960.064055810794,9222.44157641521,2000,2000s,0.8628215719172302,0.10410085527307548,0.0132070121055234,2.1645541698888104,168.59128546009015,-2.5264603666025454,-24.884330614527016,13.669808405392047,14.647644404120001,1.5952447068612319,144.8104303657401,103406.08285173756,14498.9733608651,810.9219712557746,121773.83161898259,Medium,Other,7768.56664861242,7490.7252369114285,979.8870647268077,983.8489272566646,106.9840128494588,94.42756270707753,9058.06542698627,8780.851258152235
Cyprus,2006,8185.0085325109,137.789679398688,962.620617413605,9470.48755507554,2000,2000s,0.864264747185512,0.10164425134561372,0.014549375478017714,2.8613521968378963,227.68699463351004,0.26629073209620824,2.55656160281103,13.126981967395345,15.988781856490007,2.6895912173047876,248.04597866032964,111591.09138424847,15461.593978278705,948.7116506544626,131244.31917405812,Medium,Other,7977.020107601864,7732.026883364594,969.21101988324,981.1884659887935,122.24794335965466,107.80388195554592,9256.85342584674,9025.399285377458
Cyprus,2007,8503.49453723407,153.17083083787,964.653605169765,9803.64952239109,2000,2000s,0.8673805114934469,0.09839739812878255,0.015623858287470883,3.891089465064601,318.4860047231696,0.21119304109882275,2.0329877561599687,11.162774676815479,15.381151439181991,3.5178966803773193,333.1619673155492,120094.58592148253,16426.24758344847,1101.8824814923325,141047.9686964492,Medium,Other,8215.274869207453,7998.840603116446,962.4460927980546,973.3870833527586,137.587135926252,122.38250975698688,9498.859551293948,9289.666671685089
Cyprus,2008,8715.72869424808,172.115839212849,962.364995940455,10025.3998859939,2000,2000s,0.8693646930158356,0.09599267928304167,0.017167977454276454,2.4958463380520213,212.23415701401063,-0.2372467398706557,-2.2886092293100546,12.368548418355285,18.94500837497901,2.2619164740267594,221.75036360281047,128810.31461573062,17388.612579388926,1273.9983207051816,151073.36858244313,Medium,Other,8468.077254664351,8230.056710857549,963.213072841275,966.930332151988,154.35878314980235,138.4061000259366,9766.51232115351,9519.921937185041
Cyprus,2009,8470.1936663591,182.721093011051,964.613218904935,9789.97854715473,2000,2000s,0.8651902172779328,0.09853067749420978,0.01866409534310526,-2.8171485885169933,-245.53502788898004,0.23361437437601218,2.248222964480078,6.1616954294873905,10.605253798202,-2.348248863051028,-235.42133883917086,137280.50828208972,18353.22579829386,1456.7194137162326,160863.34712959785,Medium,Other,8563.138965947084,8366.349393645909,963.877273338385,962.8632986479108,169.33592102059,153.5196680005312,9873.009318513241,9662.391417406094
Cyprus,2010,8101.12336494048,198.985648289535,973.732840133294,9455.86735329316,2010,2010s,0.8567298019593234,0.10297657568072542,0.021043616714889194,-4.357282914137484,-369.07030141862015,0.9454174014650096,9.119621228358938,8.901301437322463,16.264555278483982,-3.4127878038984205,-334.1111938615686,145381.6316470302,19326.958638427153,1655.7050620057676,170319.21448289102,Medium,Other,8429.015241849222,8395.109759058527,966.9036849928947,965.5970555124107,184.60752683781166,168.9566181499986,9757.08192881393,9709.076572781685
Cyprus,2011,7787.6363174316,216.370430549331,973.255864805782,9158.46317685497,2010,2010s,0.850321300315135,0.10626846950319885,0.02362518976940768,-3.869673789508865,-313.4870475088801,-0.04898420879454468,-0.47697532751192284,8.736701570808858,17.384782259795998,-3.1451813495947056,-297.4041764381909,153169.2679644618,20300.214503232935,1872.0754925550987,179477.67765974597,Medium,Other,8119.651116243727,8315.635316042666,970.5339746146702,967.7241049908462,199.35905728330567,184.6727683801272,9468.10302576762,9646.67169713757
Cyprus,2012,7262.76983526846,221.173987639924,963.139047168444,8624.6842976468,2010,2010s,0.8420910939603979,0.11167238288724742,0.025644299548479726,-6.739740542175754,-524.8664821631401,-1.0394818056767563,-10.116817637338045,2.220061714716537,4.803557090593017,-5.828258179353963,-533.7788792081701,160432.03779973026,21263.35355040138,2093.2494801950224,188102.36195739277,Medium,Other,7717.17650588018,8067.490375649543,970.0425840358399,967.4211933905821,212.17668882626333,198.273399740538,9079.671609264977,9410.878652188712
Cyprus,2013,6582.60856022518,225.673445631845,948.40219682242,7920.23497957017,2010,2010s,0.8311127860732254,0.1197441994169079,0.028493276552268687,-9.365039653884876,-680.1612750432805,-1.5300854419046939,-14.73685034602397,2.034352249074689,4.499457991920991,-8.167827293908426,-704.4493180766294,167014.64635995543,22211.7557472238,2318.922925826868,196022.59693696295,Medium,Other,7211.004904308414,7640.866348844965,961.5990362655488,964.6286335669749,221.07262127369998,208.9849210243372,8567.794151357313,8989.845670903966
Cyprus,2014,6950.80015906902,233.180223140078,949.373579238993,8294.91527567374,2010,2010s,0.8379591506441822,0.11445247452052869,0.028111224212731736,5.5933995691101135,368.19159884384044,0.10242304581615791,0.9713824165729648,3.3263893708076253,7.506777508233,4.730671464546665,374.6802961035701,173965.44651902447,23161.129326462793,2552.103148966946,204317.5122126367,Medium,Other,6932.059518187554,7336.987647386949,953.6382744099524,961.5807056337866,226.67588547061564,219.07674705014261,8279.94485096357,8690.833016607769
Cyprus,2015,6971.57539673562,246.654110429218,957.01209185498,8343.27157279353,2010,2010s,0.8355925293705102,0.11470465554251988,0.02956323646871682,0.29888987154225166,20.775237666600333,0.8045844947686343,7.638512615986997,5.7783147763118325,13.47388728914001,0.5829631227410204,48.356297119789815,180937.0219157601,24118.141418317773,2798.7572593961636,212660.78378543022,Medium,Other,6834.994705343273,7111.078053745977,951.595955972131,958.2365559781238,235.16925973371363,228.6104394780792,8186.140609345814,8468.313860507842
