Country or Area,Year,Value,Gas_Type
Canada,2010,701867.547430076,total_ghg
Canada,2009,689549.318421619,total_ghg
Canada,2008,730801.235587007,total_ghg
Canada,2007,748070.090871018,total_ghg
Canada,2006,725289.222879475,total_ghg
Canada,2005,732220.092993772,total_ghg
Canada,2004,736725.45671966,total_ghg
Canada,2003,734140.546520289,total_ghg
Canada,2002,715489.765496062,total_ghg
Canada,2001,710171.839839,total_ghg
Canada,2000,719463.713686528,total_ghg
Canada,1999,694516.938251371,total_ghg
Canada,1998,682434.829866047,total_ghg
Canada,1997,676394.224335255,total_ghg
Canada,1996,660767.80299398,total_ghg
Canada,1995,639070.285252244,total_ghg
Canada,1994,621934.1289438,total_ghg
Canada,1993,601743.65443554,total_ghg
Canada,1992,599242.66159293,total_ghg
Canada,1991,582031.22167029,total_ghg
Canada,1990,588602.823844428,total_ghg
Croatia,2021,24446.4182317312,total_ghg
Croatia,2020,23906.8178485708,total_ghg
Croatia,2019,24799.3850119497,total_ghg
Croatia,2018,24600.986811995,total_ghg
Croatia,2017,25709.3070960703,total_ghg
Croatia,2016,24833.9443139464,total_ghg
Croatia,2015,24611.0481546476,total_ghg
Croatia,2014,24157.1847632626,total_ghg
Croatia,2013,24890.0935225927,total_ghg
Croatia,2012,26113.0980086238,total_ghg
Croatia,2011,27868.6703145878,total_ghg
Croatia,2010,28171.0612920209,total_ghg
Croatia,2009,28577.6376106452,total_ghg
Croatia,2008,30767.5389179806,total_ghg
Croatia,2007,31720.8723346171,total_ghg
Croatia,2006,30283.8813497862,total_ghg
Croatia,2005,29876.440591734,total_ghg
Croatia,2004,29386.4450322587,total_ghg
Croatia,2003,29369.440381904,total_ghg
Croatia,2002,27906.893556667,total_ghg
Croatia,2001,26840.6908902176,total_ghg
Croatia,2000,25653.6472635857,total_ghg
Croatia,1999,25955.2079978998,total_ghg
Croatia,1998,24667.9112491295,total_ghg
Croatia,1997,24543.0464930142,total_ghg
Croatia,1996,23180.0487611952,total_ghg
Croatia,1995,22686.4250141664,total_ghg
Croatia,1994,22015.0236729328,total_ghg
Croatia,1993,22930.422944862,total_ghg
Croatia,1992,22932.5665893553,total_ghg
Croatia,1991,24818.23437923,total_ghg
Croatia,1990,31454.1820495057,total_ghg
Cyprus,2021,8670.01523813342,total_ghg
Cyprus,2020,8502.85742775089,total_ghg
Cyprus,2019,8891.61875255438,total_ghg
Cyprus,2018,8821.19568151655,total_ghg
Cyprus,2017,8966.06743170521,total_ghg
Cyprus,2016,8790.12251939741,total_ghg
Cyprus,2015,8343.27157279353,total_ghg
Cyprus,2014,8294.91527567374,total_ghg
Cyprus,2013,7920.23497957017,total_ghg
Cyprus,2012,8624.6842976468,total_ghg
Cyprus,2011,9158.46317685497,total_ghg
Cyprus,2010,9455.86735329316,total_ghg
Cyprus,2009,9789.97854715473,total_ghg
Cyprus,2008,10025.3998859939,total_ghg
Cyprus,2007,9803.64952239109,total_ghg
Cyprus,2006,9470.48755507554,total_ghg
Cyprus,2005,9222.44157641521,total_ghg
Cyprus,2004,9077.63114604947,total_ghg
Cyprus,2003,8874.12355849413,total_ghg
Cyprus,2002,8482.31259085294,total_ghg
Cyprus,2001,8247.74741894943,total_ghg
Cyprus,2000,8306.44317319378,total_ghg
Cyprus,1999,8032.28947093613,total_ghg
Cyprus,1998,7754.8964617012,total_ghg
Cyprus,1997,7439.0328332959,total_ghg
Cyprus,1996,7345.02810248227,total_ghg
Cyprus,1995,6972.18305491878,total_ghg
Cyprus,1994,7057.36649007575,total_ghg
Cyprus,1993,6800.58392392536,total_ghg
Cyprus,1992,6513.67456447651,total_ghg
Cyprus,1991,6076.34944153024,total_ghg
Cyprus,1990,5571.72781168549,total_ghg
Czechia,2021,118381.690605425,total_ghg
Czechia,2020,113072.052254782,total_ghg
Czechia,2019,123451.260562435,total_ghg
Czechia,2018,129180.055131985,total_ghg
Czechia,2017,130951.935618019,total_ghg
Czechia,2016,130106.965985273,total_ghg
Czechia,2015,128506.449015901,total_ghg
Czechia,2014,127080.041392121,total_ghg
Czechia,2013,129251.706746143,total_ghg
Czechia,2012,134610.181773864,total_ghg
Czechia,2011,138568.001912861,total_ghg
Czechia,2010,140167.571767991,total_ghg
Czechia,2009,137280.293661301,total_ghg
Czechia,2008,146768.586435806,total_ghg
Czechia,2007,151829.891176814,total_ghg
Czechia,2006,150166.773153678,total_ghg
Czechia,2005,148934.987994807,total_ghg
Czechia,2004,151009.988671731,total_ghg
Czechia,2003,150152.892482296,total_ghg
Czechia,2002,146965.749430718,total_ghg
Czechia,2001,150760.152661183,total_ghg
Czechia,2000,151139.209533758,total_ghg
Czechia,1999,141062.007515232,total_ghg
Czechia,1998,151034.594195379,total_ghg
Czechia,1997,157200.367652405,total_ghg
Czechia,1996,161709.651276075,total_ghg
Czechia,1995,158371.950516667,total_ghg
Czechia,1994,159410.637890244,total_ghg
Czechia,1993,168323.668681759,total_ghg
Czechia,1992,175034.846138206,total_ghg
Czechia,1991,180859.665428429,total_ghg
Czechia,1990,198775.27153182,total_ghg
Denmark,2021,45515.579085262,total_ghg
Denmark,2020,44483.8000744434,total_ghg
Denmark,2019,46941.6710196458,total_ghg
Denmark,2018,50726.0215574889,total_ghg
Denmark,2017,50773.9140433332,total_ghg
Denmark,2016,52906.1519029542,total_ghg
Denmark,2015,50834.6194028859,total_ghg
Denmark,2014,53608.8960229618,total_ghg
Denmark,2013,57779.385362138,total_ghg
Denmark,2012,56058.8083253947,total_ghg
Denmark,2011,60652.6238486577,total_ghg
Denmark,2010,65857.4476966529,total_ghg
Denmark,2009,65544.8563597541,total_ghg
Denmark,2008,68291.3512003331,total_ghg
Denmark,2007,71880.2744639612,total_ghg
Denmark,2006,76500.4136569427,total_ghg
Denmark,2005,68748.1819731182,total_ghg
Denmark,2004,73060.0743123623,total_ghg
Denmark,2003,79006.622588953,total_ghg
Denmark,2002,73871.1521321797,total_ghg
Denmark,2001,74398.1078605965,total_ghg
Denmark,2000,72662.4487868019,total_ghg
Denmark,1999,76824.8917417232,total_ghg
Denmark,1998,79455.9379390483,total_ghg
Denmark,1997,83411.408098405,total_ghg
Denmark,1996,92928.6885462225,total_ghg
Denmark,1995,79748.7263154698,total_ghg
Denmark,1994,82598.7710340317,total_ghg
Denmark,1993,78670.8638366342,total_ghg
Denmark,1992,76517.5778514318,total_ghg
Denmark,1991,82432.9957387425,total_ghg
Denmark,1990,71820.9350152736,total_ghg
Estonia,2021,12615.1715098191,total_ghg
Estonia,2020,11407.0831627531,total_ghg
Estonia,2019,14537.8516473823,total_ghg
Estonia,2018,20030.1032482558,total_ghg
Estonia,2017,20896.1146078565,total_ghg
Estonia,2016,19603.1286670126,total_ghg
Estonia,2015,17972.5911850475,total_ghg
Estonia,2014,21040.7629308534,total_ghg
Estonia,2013,21865.0803297811,total_ghg
Estonia,2012,19962.9291774311,total_ghg
Estonia,2011,21079.7258728287,total_ghg
Estonia,2010,21111.5950389904,total_ghg
Estonia,2009,16508.2585049861,total_ghg
Estonia,2008,19941.8421651673,total_ghg
Estonia,2007,22046.4417378072,total_ghg
Estonia,2006,18490.0540243576,total_ghg
Estonia,2005,19140.6212846849,total_ghg
Estonia,2004,19362.2605205164,total_ghg
Estonia,2003,19233.2766426567,total_ghg
Estonia,2002,17300.0796746591,total_ghg
Estonia,2001,17887.9998977996,total_ghg
Estonia,2000,17453.3388630341,total_ghg
Estonia,1999,17829.2412459538,total_ghg
Estonia,1998,18992.0410697414,total_ghg
Estonia,1997,20719.2474437099,total_ghg
Estonia,1996,21007.7378616595,total_ghg
Estonia,1995,20063.9244693374,total_ghg
Estonia,1994,22225.0227331957,total_ghg
Estonia,1993,21751.6531158329,total_ghg
Estonia,1992,27215.5146967478,total_ghg
Estonia,1991,37402.7145615052,total_ghg
Estonia,1990,40276.3625495132,total_ghg
European Union,2021,3468394.08466801,total_ghg
European Union,2020,3300463.61001495,total_ghg
European Union,2019,3588259.60581292,total_ghg
European Union,2018,3747655.8899542,total_ghg
European Union,2017,3832777.04259374,total_ghg
European Union,2016,3811406.64870187,total_ghg
European Union,2015,3809061.47428818,total_ghg
European Union,2014,3764333.0158579,total_ghg
European Union,2013,3905193.39195458,total_ghg
European Union,2012,3991710.90020112,total_ghg
European Union,2011,4066020.15664504,total_ghg
European Union,2010,4176794.13197725,total_ghg
European Union,2009,4089028.69636267,total_ghg
European Union,2008,4404071.85363218,total_ghg
European Union,2007,4498310.53900573,total_ghg
European Union,2006,4533404.37574555,total_ghg
European Union,2005,4537296.29983419,total_ghg
European Union,2004,4564128.22122197,total_ghg
European Union,2003,4561695.81678336,total_ghg
European Union,2002,4480931.20011777,total_ghg
European Union,2001,4495319.80158268,total_ghg
European Union,2000,4446889.19627092,total_ghg
European Union,1999,4458980.30452088,total_ghg
European Union,1998,4535002.6146657,total_ghg
European Union,1997,4574168.43125443,total_ghg
European Union,1996,4645355.28401392,total_ghg
European Union,1995,4554457.55728466,total_ghg
European Union,1994,4503905.85796281,total_ghg
European Union,1993,4527256.34509856,total_ghg
European Union,1992,4605654.43602338,total_ghg
European Union,1991,4755619.49767636,total_ghg
European Union,1990,4860553.44786502,total_ghg
Finland,2021,47799.4903537935,total_ghg
Finland,2020,47756.2809670398,total_ghg
Finland,2019,52726.0835023906,total_ghg
Finland,2018,55949.6561199998,total_ghg
Finland,2017,55030.8676425593,total_ghg
Finland,2016,57833.1955455622,total_ghg
Finland,2015,55009.2367584485,total_ghg
Finland,2014,58519.6776481819,total_ghg
Finland,2013,62700.9345802066,total_ghg
Finland,2012,62255.532912258,total_ghg
Finland,2011,67815.5631302088,total_ghg
Finland,2010,75555.9516717958,total_ghg
Finland,2009,67693.5790911931,total_ghg
Finland,2008,71310.2868232937,total_ghg
Finland,2007,79441.3503565263,total_ghg
Finland,2006,81112.61076281,total_ghg
Finland,2005,69704.7037406607,total_ghg
Finland,2004,81739.4259972549,total_ghg
Finland,2003,85490.3689331991,total_ghg
Finland,2002,77885.7074272919,total_ghg
Finland,2001,75474.7847766339,total_ghg
Finland,2000,70136.6149734067,total_ghg
Finland,1999,72048.0063170396,total_ghg
Finland,1998,72727.1829685333,total_ghg
Finland,1997,76409.3139523658,total_ghg
Finland,1996,77729.5556094448,total_ghg
Finland,1995,71743.5880675836,total_ghg
Finland,1994,75492.4106542001,total_ghg
Finland,1993,69915.1619113422,total_ghg
Finland,1992,67681.5439449104,total_ghg
Finland,1991,69041.4492641133,total_ghg
Finland,1990,71087.7539626184,total_ghg
France,2021,420060.755936269,total_ghg
France,2020,398297.030796456,total_ghg
France,2019,437646.626545507,total_ghg
France,2018,447070.005186176,total_ghg
France,2017,465262.154527665,total_ghg
France,2016,462641.635100792,total_ghg
France,2015,460283.690766284,total_ghg
France,2014,456751.015093499,total_ghg
France,2013,487905.797911214,total_ghg
France,2012,488200.248084743,total_ghg
France,2011,486264.327798229,total_ghg
France,2010,511152.920840809,total_ghg
France,2009,506882.099175386,total_ghg
France,2008,528088.163518339,total_ghg
France,2007,533554.384183006,total_ghg
France,2006,543309.925408064,total_ghg
France,2005,553899.478378898,total_ghg
France,2004,552209.060632702,total_ghg
France,2003,552609.451804716,total_ghg
France,2002,548271.481894924,total_ghg
France,2001,554283.263082224,total_ghg
France,2000,548714.50565015,total_ghg
France,1999,554358.770437556,total_ghg
France,1998,559284.260087616,total_ghg
France,1997,544943.583039445,total_ghg
France,1996,552521.597290805,total_ghg
France,1995,534172.16012272,total_ghg
France,1994,528083.795897651,total_ghg
France,1993,536244.457971782,total_ghg
France,1992,557279.937895792,total_ghg
France,1991,566897.426163017,total_ghg
France,1990,540830.691723612,total_ghg
Germany,2021,760358.008057834,total_ghg
Germany,2020,730922.689163224,total_ghg
Germany,2019,794633.66894194,total_ghg
Germany,2018,846171.189524816,total_ghg
Germany,2017,881582.778919388,total_ghg
Germany,2016,898559.814640654,total_ghg
Germany,2015,896657.872363119,total_ghg
Germany,2014,893394.420024129,total_ghg
Germany,2013,933505.372995183,total_ghg
Germany,2012,913347.727531544,total_ghg
Germany,2011,907502.15868657,total_ghg
Germany,2010,932379.13433755,total_ghg
Germany,2009,898336.005361467,total_ghg
Germany,2008,964974.318655693,total_ghg
Germany,2007,964865.060317438,total_ghg
Germany,2006,991897.361390266,total_ghg
Germany,2005,984986.970751264,total_ghg
Germany,2004,1010291.14035403,total_ghg
Germany,2003,1029390.01374058,total_ghg
Germany,2002,1033037.86355548,total_ghg
Germany,2001,1054869.07314941,total_ghg
Germany,2000,1040191.83073749,total_ghg
Germany,1999,1043180.83206784,total_ghg
Germany,1998,1077604.05210879,total_ghg
Germany,1997,1102187.3613481,total_ghg
Germany,1996,1137868.94925896,total_ghg
Germany,1995,1120660.80756719,total_ghg
Germany,1994,1127792.57077543,total_ghg
Germany,1993,1146306.67188712,total_ghg
Germany,1992,1155625.63519528,total_ghg
Germany,1991,1205064.57944026,total_ghg
Germany,1990,1251224.78202178,total_ghg
Greece,2021,77488.8283274189,total_ghg
Greece,2020,75464.487330058,total_ghg
Greece,2019,86153.2724876574,total_ghg
Greece,2018,92857.1204734336,total_ghg
Greece,2017,96110.3173298621,total_ghg
Greece,2016,92274.5170163473,total_ghg
Greece,2015,95965.2872609202,total_ghg
Greece,2014,99837.2580564292,total_ghg
Greece,2013,103262.336384869,total_ghg
Greece,2012,112923.947915061,total_ghg
Greece,2011,116179.12320939,total_ghg
Greece,2010,119159.951847043,total_ghg
Greece,2009,125261.388531584,total_ghg
Greece,2008,132481.942501496,total_ghg
Greece,2007,135855.391120813,total_ghg
Greece,2006,133270.707814477,total_ghg
Greece,2005,136748.139061605,total_ghg
Greece,2004,132215.073549365,total_ghg
Greece,2003,131569.002914148,total_ghg
Greece,2002,127719.173425692,total_ghg
Greece,2001,127731.027939077,total_ghg
Greece,2000,126659.454445937,total_ghg
Greece,1999,122985.874989682,total_ghg
Greece,1998,122993.733304692,total_ghg
Greece,1997,117470.462826944,total_ghg
Greece,1996,112615.842761236,total_ghg
Greece,1995,109581.124278834,total_ghg
Greece,1994,107457.57758008,total_ghg
Greece,1993,104828.025531625,total_ghg
Greece,1992,105287.655817891,total_ghg
Greece,1991,104006.31326457,total_ghg
Greece,1990,103985.686545762,total_ghg
Hungary,2021,64217.8413850294,total_ghg
Hungary,2020,62965.3172614311,total_ghg
Hungary,2019,64771.7879877256,total_ghg
Hungary,2018,65033.6367994025,total_ghg
Hungary,2017,65072.7578338043,total_ghg
Hungary,2016,62696.2213823381,total_ghg
Hungary,2015,62201.0936423235,total_ghg
Hungary,2014,58993.1401968853,total_ghg
Hungary,2013,58661.1094961701,total_ghg
Hungary,2012,61557.1170316172,total_ghg
Hungary,2011,64870.1719640423,total_ghg
Hungary,2010,66533.7863601873,total_ghg
Hungary,2009,65924.4820484414,total_ghg
Hungary,2008,71954.6041793809,total_ghg
Hungary,2007,74010.8348413439,total_ghg
Hungary,2006,75660.2929921955,total_ghg
Hungary,2005,76954.8840657526,total_ghg
Hungary,2004,77192.0497646603,total_ghg
Hungary,2003,78367.7040281306,total_ghg
Hungary,2002,75478.6317218444,total_ghg
Hungary,2001,77184.9789959791,total_ghg
Hungary,2000,75378.3128854641,total_ghg
Hungary,1999,78248.0277276819,total_ghg
Hungary,1998,77784.4854353375,total_ghg
Hungary,1997,78308.2878559193,total_ghg
Hungary,1996,79804.2979890743,total_ghg
Hungary,1995,77647.6813082014,total_ghg
Hungary,1994,78750.644007864,total_ghg
Hungary,1993,79865.0419460984,total_ghg
Hungary,1992,78847.2751718352,total_ghg
Hungary,1991,88674.8400523397,total_ghg
Hungary,1990,94985.0234000163,total_ghg
Iceland,2021,4662.23951496099,total_ghg
Iceland,2020,4521.05926620952,total_ghg
Iceland,2019,4723.89807904443,total_ghg
Iceland,2018,4870.41399735261,total_ghg
Iceland,2017,4799.69917413051,total_ghg
Iceland,2016,4715.5370933036,total_ghg
Iceland,2015,4772.70833293745,total_ghg
Iceland,2014,4687.51532566464,total_ghg
Iceland,2013,4694.67212255533,total_ghg
Iceland,2012,4686.90008119431,total_ghg
Iceland,2011,4692.24721738513,total_ghg
Iceland,2010,4906.35134248301,total_ghg
Iceland,2009,5001.50408954108,total_ghg
Iceland,2008,5307.80055056959,total_ghg
Iceland,2007,4924.31805545856,total_ghg
Iceland,2006,4619.41847360268,total_ghg
Iceland,2005,4059.33995560642,total_ghg
Iceland,2004,4210.91789329245,total_ghg
Iceland,2003,4106.86911177821,total_ghg
Iceland,2002,4143.91138755989,total_ghg
Iceland,2001,4049.73440504037,total_ghg
Iceland,2000,4154.22859110637,total_ghg
Iceland,1999,4123.13241545559,total_ghg
Iceland,1998,3907.36326180171,total_ghg
Iceland,1997,3774.46576022932,total_ghg
Iceland,1996,3615.8080637967,total_ghg
Iceland,1995,3554.69064110807,total_ghg
Iceland,1994,3424.41018457853,total_ghg
Iceland,1993,3496.41584324627,total_ghg
Iceland,1992,3409.11910992991,total_ghg
Iceland,1991,3475.78996724559,total_ghg
Iceland,1990,3682.04495673235,total_ghg
Ireland,2021,62109.8692380655,total_ghg
Ireland,2020,59056.3005943482,total_ghg
Ireland,2019,61165.0386215939,total_ghg
Ireland,2018,63734.108308296,total_ghg
Ireland,2017,63424.534744706,total_ghg
Ireland,2016,64005.3571701113,total_ghg
Ireland,2015,61724.0283121109,total_ghg
Ireland,2014,59220.7420812395,total_ghg
Ireland,2013,59711.6065799165,total_ghg
Ireland,2012,59939.507232504,total_ghg
Ireland,2011,58852.5257090815,total_ghg
Ireland,2010,63032.161987079,total_ghg
Ireland,2009,63528.2585732833,total_ghg
Ireland,2008,69330.4354497546,total_ghg
Ireland,2007,69874.8669908313,total_ghg
Ireland,2006,71019.4634007086,total_ghg
Ireland,2005,71531.4789109648,total_ghg
Ireland,2004,69723.0234678342,total_ghg
Ireland,2003,70468.4974362396,total_ghg
Ireland,2002,69975.2004239028,total_ghg
Ireland,2001,71814.4543098089,total_ghg
Ireland,2000,69712.3824293479,total_ghg
Ireland,1999,67523.4087417356,total_ghg
Ireland,1998,66292.4559922909,total_ghg
Ireland,1997,63683.6157714369,total_ghg
Ireland,1996,62245.1681314597,total_ghg
Ireland,1995,60080.6577107099,total_ghg
Ireland,1994,58593.6241221463,total_ghg
Ireland,1993,57186.8259201144,total_ghg
Ireland,1992,56589.5575471421,total_ghg
Ireland,1991,56553.4628038659,total_ghg
Ireland,1990,55642.8360001475,total_ghg
Italy,2021,417591.433598601,total_ghg
Italy,2020,384969.876888938,total_ghg
Italy,2019,422276.172988354,total_ghg
Italy,2018,433630.906911749,total_ghg
Italy,2017,437340.978899978,total_ghg
Italy,2016,442962.277884435,total_ghg
Italy,2015,445735.650475484,total_ghg
Italy,2014,435399.332311286,total_ghg
Italy,2013,456475.724306031,total_ghg
Italy,2012,491949.912873247,total_ghg
Italy,2011,510854.612294614,total_ghg
Italy,2010,523465.699595483,total_ghg
Italy,2009,511654.993505638,total_ghg
Italy,2008,566242.971354903,total_ghg
Italy,2007,578814.475946409,total_ghg
Italy,2006,584053.071965568,total_ghg
Italy,2005,594197.380637004,total_ghg
Italy,2004,592903.423494152,total_ghg
Italy,2003,587247.888590668,total_ghg
Italy,2002,567753.080784228,total_ghg
Italy,2001,561839.953962776,total_ghg
Italy,2000,559978.141724162,total_ghg
Italy,1999,556140.378580975,total_ghg
Italy,1998,550585.991346507,total_ghg
Italy,1997,538111.367993297,total_ghg
Italy,1996,530375.912969233,total_ghg
Italy,1995,535653.708515007,total_ghg
Italy,1994,509371.387854621,total_ghg
Italy,1993,515159.964930613,total_ghg
Italy,1992,521991.347959259,total_ghg
Italy,1991,522696.666331784,total_ghg
Italy,1990,521480.337660232,total_ghg
Japan,2021,1168094.46547519,total_ghg
Japan,2020,1144932.49699552,total_ghg
Japan,2019,1207742.41648995,total_ghg
Japan,2018,1242715.70713368,total_ghg
Japan,2017,1286736.26316875,total_ghg
Japan,2016,1300146.77322847,total_ghg
Japan,2015,1317836.19551296,total_ghg
Japan,2014,1356511.02192248,total_ghg
Japan,2013,1405350.42387564,total_ghg
Japan,2012,1393594.15638137,total_ghg
Japan,2011,1350741.1359556,total_ghg
Japan,2010,1300046.74781329,total_ghg
Japan,2009,1246549.62205128,total_ghg
Japan,2008,1318507.41532022,total_ghg
Japan,2007,1391300.25961074,total_ghg
Japan,2006,1356080.24676256,total_ghg
Japan,2005,1377463.87624857,total_ghg
Japan,2004,1369829.30014358,total_ghg
Japan,2003,1378452.03185596,total_ghg
Japan,2002,1371613.87727925,total_ghg
Japan,2001,1347561.42544713,total_ghg
Japan,2000,1373303.41954434,total_ghg
Japan,1999,1353662.40349764,total_ghg
Japan,1998,1330304.18655852,total_ghg
Japan,1997,1378810.23785833,total_ghg
Japan,1996,1386747.60283504,total_ghg
Japan,1995,1373818.25362093,total_ghg
Japan,1994,1352429.76055218,total_ghg
Japan,1993,1291392.13934654,total_ghg
Japan,1992,1295612.02033802,total_ghg
Japan,1991,1283796.29418803,total_ghg
Japan,1990,1269334.02779355,total_ghg
Latvia,2021,10725.2920256019,total_ghg
Latvia,2020,10483.1428786186,total_ghg
Latvia,2019,11131.8651641144,total_ghg
Latvia,2018,11272.3303672006,total_ghg
Latvia,2017,10776.0987188796,total_ghg
Latvia,2016,10742.1132725783,total_ghg
Latvia,2015,10744.7871967301,total_ghg
Latvia,2014,10712.5764905031,total_ghg
Latvia,2013,10800.4251431976,total_ghg
Latvia,2012,10884.33341469,total_ghg
Latvia,2011,11066.3205126116,total_ghg
Latvia,2010,11857.8834162618,total_ghg
Latvia,2009,10790.5553444786,total_ghg
Latvia,2008,11475.3783297905,total_ghg
Latvia,2007,11935.9942625714,total_ghg
Latvia,2006,11489.430337418,total_ghg
Latvia,2005,11020.3739069198,total_ghg
Latvia,2004,10862.7122002538,total_ghg
Latvia,2003,10921.1569788361,total_ghg
Latvia,2002,10727.9856086531,total_ghg
Latvia,2001,10760.0251823984,total_ghg
Latvia,2000,10167.782099937,total_ghg
Latvia,1999,10790.3979567941,total_ghg
Latvia,1998,11576.3652909257,total_ghg
Latvia,1997,12080.4714505139,total_ghg
Latvia,1996,12639.3336799283,total_ghg
Latvia,1995,12589.8318659278,total_ghg
Latvia,1994,13958.2962957643,total_ghg
Latvia,1993,15905.3481286229,total_ghg
Latvia,1992,19362.0248006642,total_ghg
Latvia,1991,24132.7419361837,total_ghg
Latvia,1990,26022.7043960204,total_ghg
Liechtenstein,2021,183.904220870403,total_ghg
Liechtenstein,2020,180.87137600695,total_ghg
Liechtenstein,2019,188.322739611491,total_ghg
Liechtenstein,2018,181.709705840091,total_ghg
Liechtenstein,2017,193.914664487944,total_ghg
Liechtenstein,2016,188.306780355554,total_ghg
Liechtenstein,2015,198.635851446324,total_ghg
Liechtenstein,2014,200.253709748026,total_ghg
Liechtenstein,2013,231.305991874281,total_ghg
Liechtenstein,2012,225.152292246569,total_ghg
Liechtenstein,2011,215.93923046882,total_ghg
Liechtenstein,2010,228.828544633944,total_ghg
Liechtenstein,2009,243.803909699151,total_ghg
Liechtenstein,2008,258.603497637733,total_ghg
Liechtenstein,2007,238.943304920558,total_ghg
Liechtenstein,2006,268.167011235865,total_ghg
Liechtenstein,2005,264.522602662606,total_ghg
Liechtenstein,2004,263.952526172915,total_ghg
Liechtenstein,2003,263.713273606292,total_ghg
Liechtenstein,2002,253.612737800679,total_ghg
Liechtenstein,2001,247.261563628024,total_ghg
Liechtenstein,2000,247.629669807438,total_ghg
Liechtenstein,1999,257.093718356953,total_ghg
Liechtenstein,1998,260.181789824779,total_ghg
Liechtenstein,1997,249.235182113395,total_ghg
Liechtenstein,1996,236.733387712846,total_ghg
Liechtenstein,1995,234.413174995738,total_ghg
Liechtenstein,1994,230.680294148763,total_ghg
Liechtenstein,1993,244.352756588664,total_ghg
Liechtenstein,1992,237.317763250394,total_ghg
Liechtenstein,1991,237.173310803366,total_ghg
Liechtenstein,1990,229.644787824803,total_ghg
Lithuania,2021,20251.5112480824,total_ghg
Lithuania,2020,20165.7263788795,total_ghg
Lithuania,2019,20244.638212953,total_ghg
Lithuania,2018,20013.483273549,total_ghg
Lithuania,2017,20344.8490216019,total_ghg
Lithuania,2016,20220.1666538291,total_ghg
Lithuania,2015,20155.0558345276,total_ghg
Lithuania,2014,19857.264294635,total_ghg
Lithuania,2013,19954.614737085,total_ghg
Lithuania,2012,21085.9755553671,total_ghg
Lithuania,2011,21104.5244026325,total_ghg
Lithuania,2010,20741.7703172506,total_ghg
Lithuania,2009,19826.1291975794,total_ghg
Lithuania,2008,23832.4239636352,total_ghg
Lithuania,2007,24730.0312898798,total_ghg
Lithuania,2006,22756.0994068429,total_ghg
Lithuania,2005,22439.7986651366,total_ghg
Lithuania,2004,21592.7178422958,total_ghg
Lithuania,2003,20792.9272444768,total_ghg
Lithuania,2002,20626.0696871352,total_ghg
Lithuania,2001,20266.1780780151,total_ghg
Lithuania,2000,19493.6458057542,total_ghg
Lithuania,1999,21098.263467387,total_ghg
Lithuania,1998,23912.6936008167,total_ghg
Lithuania,1997,23021.5104136015,total_ghg
Lithuania,1996,23469.1201590184,total_ghg
Lithuania,1995,22486.0398126422,total_ghg
Lithuania,1994,23515.737162317,total_ghg
Lithuania,1993,24901.7829625079,total_ghg
Lithuania,1992,31026.9270965825,total_ghg
Lithuania,1991,50100.6925416165,total_ghg
Lithuania,1990,48134.542506902,total_ghg
Luxembourg,2021,9390.72993432681,total_ghg
Luxembourg,2020,9029.89917186839,total_ghg
Luxembourg,2019,10739.9929507464,total_ghg
Luxembourg,2018,10563.2758541948,total_ghg
Luxembourg,2017,10259.7362374971,total_ghg
Luxembourg,2016,10077.8234190398,total_ghg
Luxembourg,2015,10313.8749218993,total_ghg
Luxembourg,2014,10785.4359875658,total_ghg
Luxembourg,2013,11281.3105459474,total_ghg
Luxembourg,2012,11804.1744210261,total_ghg
Luxembourg,2011,12040.4803133141,total_ghg
Luxembourg,2010,12159.045059089,total_ghg
Luxembourg,2009,11584.1634329575,total_ghg
Luxembourg,2008,12126.2082660291,total_ghg
Luxembourg,2007,12236.2720629635,total_ghg
Luxembourg,2006,12824.4829173645,total_ghg
Luxembourg,2005,12993.8340777137,total_ghg
Luxembourg,2004,12740.9330200193,total_ghg
Luxembourg,2003,11366.7567326557,total_ghg
Luxembourg,2002,10915.3243787282,total_ghg
Luxembourg,2001,10137.2613014716,total_ghg
Luxembourg,2000,9634.99570256038,total_ghg
Luxembourg,1999,9051.26628346274,total_ghg
Luxembourg,1998,8590.87571649744,total_ghg
Luxembourg,1997,9494.70277697541,total_ghg
Luxembourg,1996,10141.4677702685,total_ghg
Luxembourg,1995,10078.5238970348,total_ghg
Luxembourg,1994,12447.6303786546,total_ghg
Luxembourg,1993,13281.3498804628,total_ghg
Luxembourg,1992,13118.2870671219,total_ghg
Luxembourg,1991,13353.277272258,total_ghg
Luxembourg,1990,12722.4119009925,total_ghg
Malta,2021,2133.61873682644,total_ghg
Malta,2020,2111.85911675531,total_ghg
Malta,2019,2149.92565857325,total_ghg
Malta,2018,2037.8031032389,total_ghg
Malta,2017,2028.38222117927,total_ghg
Malta,2016,1846.96046683684,total_ghg
Malta,2015,2129.16231041379,total_ghg
Malta,2014,2807.2057560252,total_ghg
Malta,2013,2799.1502287957,total_ghg
Malta,2012,3126.27085874142,total_ghg
Malta,2011,2961.05639811293,total_ghg
Malta,2010,2962.33008595936,total_ghg
Malta,2009,2885.26165094018,total_ghg
Malta,2008,3019.88817000937,total_ghg
Malta,2007,3139.82808926898,total_ghg
Malta,2006,3052.2351119804,total_ghg
Malta,2005,2997.66302363843,total_ghg
Malta,2004,3176.08182706723,total_ghg
Malta,2003,3269.04132909639,total_ghg
Malta,2002,3046.7919274585,total_ghg
Malta,2001,3025.98739806987,total_ghg
